variant,attack,dataset,model,poison_rate,target_class,BA,ASR,SS,CDBI,DSWD,UCLC,TAC,TUP,n_benign,n_poisoned,seconds
xt1run1,adaptive_patch,cifar10,resnet18,0.003,1,0.9443,0.9712,0.12437,1.861853,2.130493,11.562678,5.031523,10.143771,4988,150,60.8
