variant,attack,dataset,model,poison_rate,target_class,BA,ASR,SS,CDBI,DSWD,UCLC,TAC,TUP,n_benign,n_poisoned,seconds
seed4,bpp,cifar10,resnet18,0.05,0,0.9453,0.9993,0.487551,0.667392,1.906651,8.960745,10.861911,22.214037,4730,2500,75.8
